10037.581146204133518, 0.45382652997677964, 0.836689361781574
4.398734634056559, 1.8103143579037995, 7.162060079698378
3.3319238709600385, 4.513433217711863, 3.879721542436132
8.53462906903079, 1.8160802828625033, 5.083599274888085
9.50675156526301, 5.110577141148914, 3.2754885646689127
1.0847808214546462, 9.28431167954259, 2.785656118680394
7.499227796242668, 3.3085931039336893, 4.879075100486606
5.985847700142938, 6.7627617732195215, 5.796677240775359
6.481620152845466, 1.7202855192164046, 3.2800361295527267
8.469612651613303, 5.02385034811489, 3.78563278007338
6.570287310945173, 5.60605409483896, 3.5548039421233577
8.353343405079775, 8.350304779290816, 0.6910775373951705
2.2894567036066684, 6.700940341313881, 8.302626347111595
2.76205669740576, 9.769461013231332, 9.231799507798522
9.440947497451237, 7.804551858297328, 2.065327270111015
0.7549468909620349, 1.9458696348148763, 3.1313248833857465
1.2536679551541974, 7.283313710140744, 5.484796601946247
2.4481058193368463, 9.001775295372822, 4.4915140567371985
2.6615288732936415, 5.901714780880978, 0.9703069091980565
3.6775428123133933, 1.2966287220309591, 2.541396297444539
3.6760595544207675, 9.41667998364968, 4.9088199882879255
7.544911927670089, 5.079393134346924, 5.500635473309328
5.03536532251209, 4.298096030939677, 9.412874438441456
0.35439833443022706, 1.2812114781294326, 5.703771031660604
8.43543623240057, 2.6920219560073, 3.086102809904554
5.843113493134809, 7.744535922211315, 6.27123136148346
0.27997028994433015, 6.583921931180736, 9.361605339768149
9.212479157470424, 5.299942950431794, 6.824657538643856
3.812399843759043, 1.4359928764894225, 5.512454238907827
1.1723178776786847, 6.141597891819738, 3.6658750318687208
5.5333012158536565, 1.9437531516876572, 4.830347438565717
5.406749599227902, 1.9559303562628139, 7.881574562480848
5.6322111997708655, 9.467316810108404, 4.8076171624558945
2.713631810938293, 8.073120154424746, 7.360573058946839
8.565960654380195, 8.31518741324775, 1.354271777125854
8.177049546229512, 0.49672201049195897, 2.1673900029207163
4.887314610599374, 7.079639045668849, 2.210079839347101
7.245682167965761, 6.857827377869162, 6.728326083196635
9.899274382266679, 2.690341438132937, 3.080079847625793
8.052093656416357, 9.565927090650245, 4.356665980404665
8.798178465240913, 8.13479981510485, 7.301700762799475
0.5837136244268826, 5.120947878821495, 2.8089032975825203
3.2407987479728617, 9.197704719332213, 4.090640348249314
5.392150444865744, 4.151832221053647, 1.9404547015677753
4.185457262414172, 6.729446106791675, 8.796482940678633
8.99869056899552, 1.1620139581367295, 4.790158541409929
0.41950124627181395, 7.823291668653109, 6.501762530240443
9.80277417840032, 1.2645411462178213, 8.84046955474584
9.904340930733289, 9.932967420686513, 5.499192140559056
2.568044347799898, 6.751893831357279, 4.037397941223498
9.313645131275516, 2.324778433377067, 8.832569385508227
3.822357807816638, 2.36879010429468, 6.080473156442665
3.656736239053693, 8.797250654931045, 5.656639669742636
4.912598232708417, 1.1867785856517843, 9.996512055006157
7.471207813242966, 0.2859766070488412, 6.060464009881467
5.614355056308322, 0.5181461859812664, 5.868483238414365
5.013934395881953, 4.355899664845346, 2.909046405923066
8.620967199673496, 0.3082525731523478, 1.1080075261049505
4.275931674277537, 2.7834153439032283, 8.91519664045732
8.711276786647606, 2.1955435091005073, 3.7056018794101933
2.427777438206186, 2.9851577133269593, 3.3732848077870403
5.629911166824153, 8.572464180868959, 4.381995938315678
4.1673891799498435, 5.675186785480232, 5.386724742276087
6.316476624602818, 8.851216238679383, 3.971575640796833
2.439058499634499, 8.684534606262009, 0.2590227985776672
6.579086083516623, 7.574252846990977, 7.086188786225078
7.676211685836573, 4.001311734645451, 0.9075826838389889
5.54242438602415, 6.517160192682839, 1.8319637595043115
1.993385370477232, 9.329834682414885, 8.369552694533136
9.071569675032832, 2.215802116565657, 4.094099390098929
1.0436988495760346, 7.911802462291304, 4.746251130404078
8.97310631633293, 8.753830517836674, 5.701377695597779
6.283908514450566, 9.466288793936004, 0.10508649211029897
2.346323447293046, 5.178915749406405, 0.3365177166446909
4.704924861266594, 6.165697384022892, 2.31739195086329
0.5447943324477322, 0.9072995911578285, 4.961046596585538
2.3417786461162535, 3.91068270681589, 3.0952655772490267
6.467375270504553, 2.254070767909777, 8.541629780628007
7.703533294089832, 8.108876561536544, 7.492249501446909
8.139488248718923, 0.10061464915854579, 8.377139798913245
9.25325185567264, 8.599764500595054, 6.224358420755576
9.859473250111757, 3.5778568376441955, 8.148021304181958
1.8360349427231881, 2.4118815817748853, 8.157604461512003
3.5951421451732712, 6.85628270477771, 8.327547946474063
2.054545847232009, 1.9695771871340917, 6.673314580560632
4.536276868964486, 0.20712274491537008, 8.82646874176099
2.3349529721702456, 7.7556374254645375, 6.090080154607093
2.679028258042697, 4.250369133923691, 5.618667126048558
4.818164368467235, 2.839984674653162, 9.824351716586724
7.854119677219114, 7.901242085029971, 3.897250646916144
6.417865735870749, 5.726946269691998, 1.5406499448789424
0.9100583132480022, 9.799461034235364, 8.654160448981745
2.253622916994039, 4.916275987598717, 3.8520506294150225
5.530911580662447, 7.107078859689294, 5.660176650554377
3.4410514674719863, 8.933070879330934, 8.44369733295726
6.614935119636001, 9.74764740682429, 9.340714133276824
5.178673212783551, 1.0113773255102276, 8.354409447520247
3.2430088951261604, 6.697266356651057, 4.599750275880216
5.849188749961197, 3.8245972416757357, 1.9003269424153313
3.5715227983351627, 9.296700303231127, 8.525294428789717
